ra,dec,sy_name,hostname,sy_snum,sy_pnum,sy_mnum,st_mass,sy_plx
,,"GJ 3021","HD 1237 B",2,1,0,,
154.6449033,-11.7178010,"LTT 3780","LTT 3780",2,2,0,,45.4644000
154.6449033,-11.7178010,"LTT 3780","LTT 3780",2,2,0,,45.4644000
154.6449033,-11.7178010,"LTT 3780","LTT 3780",2,2,0,0.38,45.4644000
154.6449033,-11.7178010,"LTT 3780","LTT 3780",2,2,0,0.40,45.4644000
269.2416667,-30.0930556,"KMT-2021-BLG-0171L","KMT-2021-BLG-0171L",1,1,0,0.78,
269.2416667,-30.0930556,"KMT-2021-BLG-0171L","KMT-2021-BLG-0171L",1,1,0,0.79,
292.2477819,47.8784257,"Kepler-1151","Kepler-1151",1,1,0,0.93,1.4368100
289.4447520,41.3179652,"Kepler-1081","Kepler-1081",1,1,0,,2.3509000
292.0134714,49.0191267,"Kepler-1771","Kepler-1771",1,1,0,0.97,
287.3634559,49.4568649,"Kepler-1433","Kepler-1433",1,1,0,1.07,
35.8085099,10.8367972,"HD 14787","HD 14787",1,1,0,,8.3652600
283.6180825,47.1967793,"Kepler-565","Kepler-565",1,1,0,0.93,
293.9733913,50.5318460,"Kepler-231","Kepler-231",1,2,0,,3.1299500
295.1190067,48.4813635,"Kepler-142","Kepler-142",1,3,0,,1.7936900
292.4797004,38.5149018,"Kepler-275","Kepler-275",1,3,0,1.20,0.4639930
268.8529167,-21.8955389,"KMT-2019-BLG-0414L","KMT-2019-BLG-0414L",1,1,0,0.74,
54.9281897,-52.9162344,"HD 23079","HD 23079",1,1,0,1.12,29.8583000
39.2577379,42.0624526,"HD 16175","HD 16175",1,1,0,1.34,16.6775000
268.9663333,-28.5133611,"KMT-2018-BLG-0885L","KMT-2018-BLG-0885L",1,1,0,0.29,
229.5714974,-41.4210961,"HIP 74890","HIP 74890",1,1,0,,12.6848000
295.4656422,50.5168243,"16 Cyg","16 Cyg B",3,1,0,,47.2754000
292.2399069,48.5115214,"Kepler-1813","Kepler-1813",1,1,0,,
194.4680980,-39.7580613,"TOI-763","TOI-763",1,2,0,0.92,10.4837000
292.3264835,38.6575441,"Kepler-371","Kepler-371",1,2,0,,1.2011400
291.4094615,38.3400107,"Kepler-405","Kepler-405",1,2,0,0.96,0.9116400
293.6084289,42.1978746,"Kepler-1351","Kepler-1351",1,1,0,,4.9025100
290.2884494,43.7552623,"Kepler-934","Kepler-934",1,1,0,,1.6142100
292.8733696,42.9661583,"Kepler-82","Kepler-82",1,5,0,0.92,1.0776200
285.1828685,43.8310283,"Kepler-381","Kepler-381",1,3,0,,3.7120500
293.7280695,46.1291139,"Kepler-216","Kepler-216",1,2,0,,0.8133760
291.5494119,44.5272788,"Kepler-1807","Kepler-1807",1,1,0,1.27,0.7409220
297.0281620,48.2086019,"Kepler-107","Kepler-107",1,4,0,,1.8724900
297.9516071,46.2647024,"Kepler-1666","Kepler-1666",1,2,0,1.08,0.6971480
295.8254663,42.9433716,"Kepler-1987","Kepler-1987",1,4,0,,1.6505800
296.7541629,49.2087085,"Kepler-998","Kepler-998",1,1,0,,0.9851080
295.0020771,39.9528613,"Kepler-579","Kepler-579",1,1,0,0.97,1.8553600
278.5246658,-6.0026026,"CoRoT-16","CoRoT-16",1,1,0,0.79,1.3405600
293.1802903,41.6177408,"Kepler-520","Kepler-520",1,2,0,,
285.4049723,49.9948186,"Kepler-1258","Kepler-1258",1,1,0,1.03,1.3648500
206.8134593,17.4571647,"tau Boo","tau Boo",2,1,0,1.40,63.8638000
297.0683931,46.8342497,"Kepler-654","Kepler-654",1,1,0,,0.9978990
32.6224785,-50.8209945,"GJ 86","GJ 86",2,1,0,,92.7042000
291.0628615,47.4847890,"Kepler-783","Kepler-783",1,2,0,,1.9088700
290.7659557,38.9279468,"Kepler-497","Kepler-497",1,1,0,1.00,
288.3278778,47.3815380,"Kepler-656","Kepler-656",1,2,0,,1.0947200
287.5902594,51.0606047,"Kepler-1076","Kepler-1076",1,1,0,0.53,
31.1423525,25.4135632,"HD 12661","HD 12661",1,2,0,1.00,26.3927000
287.8793899,43.3640752,"Kepler-1160","Kepler-1160",1,1,0,,0.8997720
289.6975391,43.3719581,"Kepler-1430","Kepler-1430",1,1,0,,
295.2264739,50.5592348,"Kepler-197","Kepler-197",2,4,0,0.92,2.9962800
296.6034317,44.1292537,"Kepler-1200","Kepler-1200",1,1,0,,1.6708200
293.3116962,46.0416516,"Kepler-1399","Kepler-1399",1,1,0,,0.6935430
287.4527659,45.7043964,"Kepler-836","Kepler-836",1,1,0,,0.9917560
287.4786474,38.2290751,"Kepler-454","Kepler-454",2,3,0,1.07,4.3027000
290.0907893,39.8169085,"Kepler-887","Kepler-887",1,2,0,1.16,1.0991700
276.8100527,20.5268868,"TOI-2158","TOI-2158",1,1,0,,5.0099000
288.6949475,39.8830802,"Kepler-1470","Kepler-1470",1,1,0,0.78,1.6646700
51.8040469,-58.3232726,"HD 21693","HD 21693",1,2,0,,30.0417000
272.0192570,-29.7315826,"MOA-2013-BLG-605L","MOA-2013-BLG-605L",1,1,0,0.20,
287.5711746,42.8138159,"Kepler-1027","Kepler-1027",2,1,0,0.95,2.4400500
288.8119782,39.7706431,"Kepler-319","Kepler-319",1,3,0,,1.9576100
285.4764959,41.6326615,"Kepler-907","Kepler-907",1,1,0,,
286.8527157,49.2616668,"Kepler-1664","Kepler-1664",1,1,0,,
283.5329505,48.0943604,"Kepler-1667","Kepler-1667",1,1,0,1.09,1.5665400
295.8065515,50.9097521,"Kepler-879","Kepler-879",1,1,0,,1.2171000
296.8948517,44.3717429,"Kepler-1249","Kepler-1249",1,1,0,0.99,0.4975230
292.2866565,42.0725948,"Kepler-1559","Kepler-1559",1,1,0,,1.5980500
218.5684823,-12.5170062,"HN Lib","HN Lib",1,1,0,,160.1140000
296.1125759,39.9787451,"Kepler-80","Kepler-80",1,6,0,0.72,2.6780100
291.2789549,47.6875766,"Kepler-1284","Kepler-1284",1,1,0,0.78,1.1051700
267.9828750,-29.9897306,"MOA-2019-BLG-008L","MOA-2019-BLG-008L",1,1,0,0.70,
297.8423073,46.5743595,"Kepler-32","Kepler-32",1,5,0,,3.0594800
296.9853002,43.6586043,"Kepler-249","Kepler-249",1,3,0,0.44,5.2234800
298.4568899,48.7915925,"Kepler-666","Kepler-666",1,1,0,1.05,0.6346620
268.4584580,-29.8774389,"KMT-2019-BLG-0842L","KMT-2019-BLG-0842L",1,1,0,0.76,
294.1378921,42.3704075,"Kepler-374","Kepler-374",1,3,0,,0.7618060
294.2901043,39.1268710,"Kepler-1897","Kepler-1897",1,1,0,0.78,0.9901020
284.7548499,44.9560500,"Kepler-214","Kepler-214",1,2,0,1.15,0.7986790
285.4850450,48.0543774,"Kepler-551","Kepler-551",1,1,0,,3.1848600
291.7219993,49.4808492,"Kepler-672","Kepler-672",1,1,0,,0.9385190
287.3694056,46.7681473,"Kepler-140","Kepler-140",1,2,0,1.15,1.6840600
291.6071451,38.4103192,"Kepler-376","Kepler-376",1,2,0,,1.0547900
282.3355387,42.8453417,"Kepler-1946","Kepler-1946",1,1,0,,0.9701910
295.2048999,42.5596699,"Kepler-1021","Kepler-1021",1,1,0,0.88,1.2064700
291.4079141,48.0178915,"Kepler-1590","Kepler-1590",1,1,0,,1.2680400
286.6383905,39.4879038,"Kepler-25","Kepler-25",2,3,0,1.19,4.0822400
260.1423366,-19.3343650,"HD 156846","HD 156846",2,1,0,,20.9210000
288.6608260,43.3681938,"Kepler-392","Kepler-392",1,2,0,,1.4387300
291.4094615,38.3400107,"Kepler-405","Kepler-405",1,2,0,,0.9116400
287.2426410,42.3014185,"Kepler-244","Kepler-244",1,3,0,0.88,0.9366650
292.2046748,37.2212065,"Kepler-1569","Kepler-1569",1,1,0,1.11,1.0291300
288.5385574,40.8771276,"Kepler-1362","Kepler-1362",1,1,0,0.69,1.3393600
96.4105736,-31.4810037,"HD 45364","HD 45364",1,2,0,,29.0797000
284.7548499,44.9560500,"Kepler-214","Kepler-214",1,2,0,,0.7986790
291.7262251,37.5289680,"Kepler-1798","Kepler-1798",1,1,0,0.56,2.5024000
298.3144494,42.2473698,"Kepler-930","Kepler-930",1,1,0,,1.1500400
289.4110582,46.1308443,"Kepler-987","Kepler-987",1,1,0,0.97,1.0652800
269.9560420,-28.5286389,"OGLE-2018-BLG-1700L","OGLE-2018-BLG-1700L",2,1,0,0.42,
,,"HD 196885","HD 196885 B",2,1,0,,
292.6903779,37.8350549,"Kepler-1521","Kepler-1521",1,1,0,1.03,4.8025700
281.2985305,42.6856727,"Kepler-1477","Kepler-1477",1,1,0,,1.4400500
291.6693437,42.5907441,"Kepler-1197","Kepler-1197",1,1,0,,2.0252100
295.4025625,50.4785992,"Kepler-870","Kepler-870",1,1,0,1.06,0.7656530
291.1384628,37.8592447,"Kepler-1733","Kepler-1733",1,1,0,1.08,0.4525850
155.5433193,41.2289354,"HD 89744","HD 89744",2,1,0,,25.8537000
285.8537014,38.3840916,"Kepler-149","Kepler-149",1,3,0,,1.7224400
300.9092476,29.8945410,"HD 190360","HD 190360",2,2,0,,62.4443000
289.3879904,50.5970115,"Kepler-373","Kepler-373",1,2,0,0.87,0.8883010
293.6260590,41.2728004,"Kepler-201","Kepler-201",1,2,0,,1.5427900
291.3546278,45.7478551,"Kepler-612","Kepler-612",1,1,0,,0.6631780
,,"16 Cyg","16 Cyg C",3,1,0,,
284.7548499,44.9560500,"Kepler-214","Kepler-214",1,2,0,1.04,0.7986790
289.7119947,50.1282265,"Kepler-1504","Kepler-1504",1,1,0,,0.3792370
293.0571982,45.5511266,"Kepler-586","Kepler-586",1,1,0,0.90,1.4128400
291.4332781,41.7033162,"Kepler-775","Kepler-775",1,1,0,0.93,2.4794200
287.8579530,42.5426758,"Kepler-505","Kepler-505",1,1,0,0.53,3.4996900
290.3272423,42.8982283,"Kepler-643","Kepler-643",1,1,0,1.15,0.9114500
291.5161959,42.2480736,"Kepler-977","Kepler-977",1,1,0,,1.7295700
295.2126472,49.5621600,"Kepler-1717","Kepler-1717",1,1,0,,0.9625860
294.3667312,42.2526408,"Kepler-947","Kepler-947",1,1,0,,0.5501840
288.3724989,47.9335642,"Kepler-969","Kepler-969",1,2,0,0.79,2.5329400
287.5011404,47.4691157,"Kepler-1075","Kepler-1075",1,1,0,,3.4057600
284.1329728,49.1426325,"Kepler-1761","Kepler-1761",1,1,0,,4.4922800
288.3278778,47.3815380,"Kepler-656","Kepler-656",1,2,0,0.86,1.0947200
290.6178587,37.2891002,"Kepler-1977","Kepler-1977",1,1,0,,1.6592800
296.1125759,39.9787451,"Kepler-80","Kepler-80",1,6,0,,2.6780100
202.3368806,-35.5713041,"HD 117207","HD 117207",1,1,0,,30.8785000
296.2300306,50.2752091,"Kepler-1061","Kepler-1061",1,1,0,,1.8115200
300.7537294,28.3065564,"HD 190228","HD 190228",1,1,0,,15.9164000
286.3385562,48.7442697,"Kepler-1349","Kepler-1349",1,1,0,,3.5902300
285.3662532,49.0448172,"Kepler-1429","Kepler-1429",1,1,0,1.09,0.7948990
288.2437481,41.1100655,"Kepler-1423","Kepler-1423",1,1,0,,
297.1992577,41.2264404,"Kepler-1889","Kepler-1889",1,1,0,,0.6898730
296.6939428,42.6261145,"Kepler-1729","Kepler-1729",1,1,0,0.69,1.7078500
307.0792427,18.7692509,"HD 195019","HD 195019",2,1,0,1.05,26.5188000
185.7440496,64.0324311,"GJ 463","GJ 463",1,1,0,,54.4509000
202.1064898,13.7763085,"70 Vir","70 Vir",1,1,0,,55.8347000
240.2600639,33.3001861,"rho CrB","rho CrB",1,4,0,,57.2216000
247.5748276,-12.6676866,"Wolf 1061","Wolf 1061",1,3,0,0.30,232.2100000
,,"NN Ser","NN Ser Ab",2,2,0,,
287.3912950,42.1948220,"Kepler-279","Kepler-279",1,3,0,,0.9352770
297.2158166,64.3543506,"TOI-1181","TOI-1181",1,1,0,,3.2740000
61.9410587,-25.2088028,"TOI-954","TOI-954",1,1,0,1.20,4.1595100
292.3760942,47.8809596,"Kepler-226","Kepler-226",1,3,0,0.91,0.9919280
300.2420869,44.1412854,"Kepler-1802","Kepler-1802",1,2,0,0.60,1.5542300
290.0605123,47.1639533,"Kepler-337","Kepler-337",1,2,0,,1.4463100
294.0826970,39.5560655,"Kepler-1623","Kepler-1623",1,1,0,,1.1656200
291.1376203,36.5773443,"Kepler-75","Kepler-75",1,1,0,,1.1689100
299.5618676,43.5035173,"Kepler-718","Kepler-718",1,1,0,1.05,0.7401220
48.1941347,-1.1969878,"HD 19994","HD 19994 B",3,1,0,,38.9993000
291.2562253,49.2589288,"Kepler-372","Kepler-372",1,3,0,1.15,0.6405470
292.7144796,44.0822816,"Kepler-1142","Kepler-1142",1,1,0,,0.7566670
284.5825682,39.2201737,"Kepler-823","Kepler-823",1,1,0,,0.6910590
221.5104196,-68.7629901,"HD 129445","HD 129445",1,1,0,0.99,14.7995000
295.4179125,51.1847629,"Kepler-419","Kepler-419",1,2,0,,0.9603270
294.3262617,47.2175461,"Kepler-941","Kepler-941",1,1,0,,0.8909340
297.3915731,-37.7809929,"HD 187085","HD 187085",1,1,0,,21.7580000
293.3224114,42.8674925,"Kepler-1133","Kepler-1133",1,1,0,,1.2996400
298.2948708,48.7754000,"Kepler-313","Kepler-313",1,2,0,0.96,
328.7181708,-77.3388025,"HD 207496","HD 207496",1,1,0,,42.3332000
288.2341025,40.5208970,"Kepler-150","Kepler-150",1,5,0,,1.0936200
264.1041731,68.3336741,"GJ 687","GJ 687",1,2,0,,219.7810000
290.0827494,50.8634361,"Kepler-401","Kepler-401",1,3,0,1.08,1.0069100
299.2370531,45.8347781,"Kepler-1114","Kepler-1114",1,1,0,,2.3611500
290.0004154,38.5398551,"Kepler-788","Kepler-788",1,1,0,,0.5348830
294.3853917,43.8254461,"Kepler-1537","Kepler-1537",1,1,0,,1.9045300
296.1512831,50.0957806,"Kepler-181","Kepler-181",1,2,0,,1.6126700
293.5863887,42.9288624,"Kepler-434","Kepler-434",1,1,0,,0.7895850
43.9140248,26.8723829,"HIP 13642 A","HD 18143",1,2,0,,44.3676000
291.1118647,39.9490248,"Kepler-122","Kepler-122",1,5,0,1.03,0.9446640
293.2045009,45.4353919,"Kepler-1322","Kepler-1322",1,2,0,,0.7129040
300.9092476,29.8945410,"HD 190360","HD 190360",2,2,0,,62.4443000
283.2115971,41.0380135,"Kepler-1458","Kepler-1458",1,1,0,,1.8079100
287.2426410,42.3014185,"Kepler-244","Kepler-244",1,3,0,,0.9366650
293.6764689,44.6155972,"Kepler-349","Kepler-349",1,2,0,,1.0345200
99.0367212,-27.6234285,"HD 47186","HD 47186",1,2,0,,26.6680000
359.7164302,-61.5868613,"HD 224538","HD 224538",1,1,0,1.34,12.6196000
238.0735585,-18.4359716,"HD 141937","HD 141937",1,1,0,,29.9453000
295.1637592,43.9630716,"Kepler-476","Kepler-476",1,1,0,,
294.8661073,48.6389923,"Kepler-1398","Kepler-1398",1,2,0,1.12,1.1446400
293.6393065,44.9825447,"Kepler-1881","Kepler-1881",1,1,0,0.87,0.9184110
286.9668086,44.9924315,"Kepler-1742","Kepler-1742",1,1,0,,1.4648000
295.7010981,38.9458209,"Kepler-379","Kepler-379",1,2,0,1.09,1.3387000
298.2150641,39.9550863,"PH1","PH1",4,1,0,1.53,
291.5344017,47.0424958,"Kepler-1776","Kepler-1776",1,1,0,,1.4197400
294.9096739,42.9351987,"Kepler-712","Kepler-712",1,2,0,,1.1193800
286.8527157,49.2616668,"Kepler-1664","Kepler-1664",1,1,0,,
291.7114906,42.3415097,"Kepler-1781","Kepler-1781",1,1,0,,1.0112700
284.9685077,42.0791214,"Kepler-196","Kepler-196",1,3,0,0.78,2.1869200
293.6230451,47.9619127,"Kepler-1594","Kepler-1594",1,1,0,,0.9952270
45.0443115,-20.8027024,"HD 18742","HD 18742",1,1,0,,6.1211200
296.8534096,50.0373196,"Kepler-1212","Kepler-1212",1,1,0,,0.7310620
288.7094401,31.8604391,"HD 180314","HD 180314",1,1,0,2.20,8.1436600
288.2506110,46.6794847,"Kepler-1350","Kepler-1350",1,2,0,0.53,2.9075600
289.8301128,50.5862025,"Kepler-182","Kepler-182",1,2,0,1.16,0.6166010
341.8768719,83.6975307,"HD 216520","HD 216520",1,2,0,,51.1167000
195.1912147,12.3755996,"Ross 458","Ross 458",2,1,0,0.49,86.8570000
253.3732313,-46.3333582,"HD 152079","HD 152079",1,1,0,,11.3494000
38.2712534,-10.3521780,"HD 15906","HD 15906",1,2,0,0.79,21.9192000
296.9811361,43.2097025,"Kepler-112","Kepler-112",1,2,0,0.77,1.9197600
296.3594560,41.5745321,"Kepler-1641","Kepler-1641",1,2,0,,1.1339400
285.3718781,41.9938697,"Kepler-952","Kepler-952",1,1,0,,0.7380880
288.7389481,46.7625929,"Kepler-219","Kepler-219",1,3,0,,1.2417800
40.7102869,49.5869395,"BD+48 738","BD+48 738",1,1,0,,1.1208600
286.3675188,48.4238906,"Kepler-1132","Kepler-1132",1,1,0,,1.1237900
290.4714596,44.3870422,"Kepler-646","Kepler-646",1,1,0,1.00,2.1845600
287.5849352,49.1547328,"Kepler-1209","Kepler-1209",1,1,0,1.15,1.9497300
354.5025617,48.9960191,"HD 222155","HD 222155",1,1,0,,19.7309000
291.4674540,50.7595597,"Kepler-889","Kepler-889",1,1,0,,1.6427000
299.3814921,45.5920846,"Kepler-1848","Kepler-1848",1,1,0,0.77,3.2001100
309.4637796,-60.6347649,"HD 196050","HD 196050",3,1,0,,19.7051000
293.1802903,41.6177408,"Kepler-520","Kepler-520",1,2,0,,
283.2125621,45.3496992,"Kepler-62","Kepler-62",1,5,0,,3.2947400
53.8148478,-49.4172669,"HD 22532","HD 22532",1,1,0,1.57,6.1753100
184.4713308,-55.9755805,"HD 106906","HD 106906",1,1,0,1.50,9.6773700
297.0281620,48.2086019,"Kepler-107","Kepler-107",1,4,0,1.14,1.8724900
285.2211238,47.8813037,"Kepler-815","Kepler-815",1,1,0,1.34,0.7652360
293.3628165,39.2124394,"Kepler-816","Kepler-816",1,1,0,,0.9895070
290.1653203,49.9238126,"Kepler-973","Kepler-973",1,1,0,,3.0159200
293.2005664,43.0500379,"Kepler-1078","Kepler-1078",1,1,0,0.87,0.3741340
167.8214811,69.9647749,"TOI-1194","TOI-1194",1,1,0,0.92,6.6526900
26.3389717,77.7901231,"TOI-2152","TOI-2152",3,1,0,,3.2718100
293.0794629,43.0736770,"Kepler-1002","Kepler-1002",1,1,0,1.21,
,,"HD 116029","HD 116029 B",2,2,0,,
295.0902409,45.0811045,"Kepler-1992","Kepler-1992",1,1,0,0.82,1.8475000
295.6265640,49.1304110,"Kepler-365","Kepler-365",1,2,0,1.03,
296.6972773,46.3716969,"Kepler-1681","Kepler-1681",1,1,0,,
269.0140000,-29.0828889,"OGLE-2018-BLG-1011L","OGLE-2018-BLG-1011L",1,2,0,0.18,
289.4317294,46.6174978,"Kepler-741","Kepler-741",1,1,0,1.16,0.5728060
270.9854170,-29.5447222,"MOA-2013-BLG-220L","MOA-2013-BLG-220L",1,1,0,0.77,
289.2489051,47.6501141,"Kepler-981","Kepler-981",1,1,0,1.00,1.1101200
300.5171067,44.3815508,"Kepler-79","Kepler-79",1,4,0,,0.9510890
296.2860853,48.2246328,"Kepler-228","Kepler-228",1,3,0,,0.5798460
290.0511468,46.7134077,"Kepler-905","Kepler-905",1,1,0,,1.8605500
289.0860607,41.5630224,"Kepler-92","Kepler-92",1,3,0,,2.0634700
290.5267975,38.1428283,"Kepler-1063","Kepler-1063",2,1,0,,
290.2964214,37.7494271,"Kepler-156","Kepler-156",1,2,0,,2.2261100
289.8429062,38.3096220,"Kepler-1979","Kepler-1979",1,1,0,,0.9012210
50.8972464,-40.0762325,"HIP 15799","GJ 3222",2,1,0,,54.8301000
300.9295551,44.0286710,"Kepler-946","Kepler-946",1,1,0,1.02,0.8510550
285.4195845,39.7061009,"Kepler-350","Kepler-350",1,3,0,,1.0164800
267.9828750,-29.9897306,"MOA-2019-BLG-008L","MOA-2019-BLG-008L",1,1,0,0.80,
268.1430970,-32.0400925,"MOA-2012-BLG-505L","MOA-2012-BLG-505L",1,1,0,0.10,
267.6298333,-31.9240556,"OGLE-2018-BLG-0506L","OGLE-2018-BLG-0506L",1,1,0,0.63,
288.1336793,38.9968923,"Kepler-794","Kepler-794",1,1,0,,1.0451600
290.2376224,41.3313637,"Kepler-336","Kepler-336",1,3,0,1.09,
296.0598685,42.6560582,"Kepler-1607","Kepler-1607",1,1,0,1.14,0.7494200
293.7583002,41.8718070,"Kepler-56","Kepler-56",1,3,0,1.32,1.0672900
290.4950939,38.7954956,"Kepler-135","Kepler-135",1,2,0,,1.5798000
297.9615616,48.2443363,"Kepler-414","Kepler-414",1,2,0,,2.3898300
293.9835827,39.5728474,"Kepler-1682","Kepler-1682",1,1,0,,0.8349840
285.7227502,43.0094855,"Kepler-1595","Kepler-1595",1,1,0,,1.1551500
297.6644677,43.2489903,"Kepler-863","Kepler-863",1,1,0,0.96,0.6398160
296.0898796,48.9554121,"Kepler-1031","Kepler-1031",1,1,0,1.06,
295.6265640,49.1304110,"Kepler-365","Kepler-365",1,2,0,,
125.3661079,-39.7044432,"HD 70642","HD 70642",1,1,0,1.05,34.1287000
31.7932860,23.4624210,"alf Ari","alf Ari",1,1,0,3.13,49.4800000
290.5817432,40.5773106,"Kepler-428","Kepler-428",1,1,0,,1.4291200
,,"Ross 458","Ross 458 B",2,1,0,,
270.4399583,-27.4186694,"KMT-2021-BLG-1770L","KMT-2021-BLG-1770L",1,1,0,,
290.4939130,52.0556110,"Kepler-515","Kepler-515",2,1,0,,
269.0184167,-27.9871111,"OGLE-2018-BLG-0567L","OGLE-2018-BLG-0567L",1,1,0,0.25,
269.2604060,-28.1161671,"OGLE-2016-BLG-0613L","OGLE-2016-BLG-0613L AB",2,1,0,0.63,
240.4588405,-44.4350575,"HD 143361","HD 143361",1,1,0,1.06,14.5670000
271.9492083,-27.0335556,"OGLE-2019-BLG-1470L","OGLE-2019-BLG-1470L A",2,1,0,0.57,
292.1710683,40.9162381,"Kepler-370","Kepler-370",1,2,0,,0.8280580
176.4820239,14.6163182,"BD+15 2375","BD+15 2375",1,1,0,1.08,1.2732700
268.9682917,-29.8185278,"OGLE-2012-BLG-0724L","OGLE-2012-BLG-0724L",1,1,0,0.29,
290.4744875,37.7665499,"Kepler-1172","Kepler-1172",1,1,0,0.97,0.7375850
89.9566041,-48.2394189,"HD 41004","HD 41004 A",2,2,0,,27.2545000
,,"OGLE-2016-BLG-0613L","OGLE-2016-BLG-0613L B",2,1,0,,
88.6260731,-19.7044472,"HD 39855","HD 39855",1,1,0,0.87,42.9636000
273.4590000,-25.4857222,"OGLE-2018-BLG-0799L","OGLE-2018-BLG-0799L",1,1,0,0.59,
219.0032292,9.7454368,"HD 128311","HD 128311",1,2,0,,61.2111000
259.7919708,-14.6336000,"PSR J1719-1438","PSR J1719-1438",1,1,0,1.40,
296.8034146,46.7411011,"Kepler-361","Kepler-361",1,2,0,1.08,1.0462900
263.9642500,-29.5858611,"OGLE-2017-BLG-1099L","OGLE-2017-BLG-1099L",1,1,0,0.45,
297.3593427,49.7975464,"Kepler-1004","Kepler-1004",1,1,0,,0.8393820
219.9141283,-60.8394714,"alf Cen","alf Cen B",3,1,0,,742.1200000
296.6679448,49.4617774,"Kepler-1519","Kepler-1519",1,1,0,,0.6651480
287.7088140,47.3330500,"Kepler-14","Kepler-14",2,1,0,1.39,
288.7930651,48.0401760,"Kepler-117","Kepler-117",1,2,0,,0.6581310
124.5935429,61.4608518,"HD 68988","HD 68988",1,2,0,1.17,16.4066000
,,"PH1","PH1 Bb",4,1,0,,
289.2744976,44.4704056,"Kepler-1512","Kepler-1512",1,1,0,,
296.9588566,46.3940661,"Kepler-984","Kepler-984",1,1,0,0.94,2.1442000
293.2609013,44.8688656,"Kepler-69","Kepler-69",1,2,0,0.81,1.3398900
269.7927500,-27.8350833,"OGLE-2018-BLG-1185L","OGLE-2018-BLG-1185L",1,1,0,0.37,
283.2358100,41.3430370,"Kepler-132","Kepler-132",2,4,0,0.92,
113.5130656,-22.2958661,"HD 60532","HD 60532",1,2,0,,38.4773000
293.6369437,42.8248275,"Kepler-81","Kepler-81",1,3,0,0.65,2.8425700
298.3483820,47.4913021,"Kepler-29","Kepler-29",1,2,0,1.00,1.1738500
272.0192570,-29.7315826,"OGLE-2012-BLG-0950L","OGLE-2012-BLG-0950L",1,1,0,0.50,
50.8972464,-40.0762325,"HIP 15799","GJ 3222",2,1,0,0.86,54.8301000
29.7078360,73.1521372,"HD 11755","HD 11755",1,1,0,0.90,4.2258600
283.4357392,47.0667983,"Kepler-1443","Kepler-1443",1,1,0,,1.6582100
293.2135155,46.1751457,"Kepler-320","Kepler-320",1,2,0,,1.1810000
294.9498381,38.6051867,"KIC 3558849","KIC 3558849",1,1,0,,0.7944380
268.0312080,-29.8461111,"OGLE-2013-BLG-0341L","OGLE-2013-BLG-0341L B",2,1,0,0.15,
268.4616250,-33.9903333,"MOA-2009-BLG-387L","MOA-2009-BLG-387L",1,1,0,0.19,
165.8344710,35.9723170,"GJ 411","GJ 411",1,2,0,0.39,392.4000000
269.1081670,-32.2374167,"OGLE-2007-BLG-368L","OGLE-2007-BLG-368L",1,1,0,0.64,
289.1995995,49.3056404,"Kepler-347","Kepler-347",1,3,0,1.00,0.7410420
292.2399069,48.5115214,"Kepler-1813","Kepler-1813",1,1,0,0.82,
287.6208165,43.1416239,"Kepler-212","Kepler-212",1,2,0,1.16,1.4264500
292.3303706,37.9970696,"Kepler-1922","Kepler-1922",1,1,0,0.95,0.7159250
294.1710831,40.0551372,"Kepler-923","Kepler-923",1,1,0,,0.9712830
289.6793396,40.7004265,"Kepler-926","Kepler-926",1,1,0,,1.0575300
286.2739151,48.6186972,"Kepler-1001","Kepler-1001",1,2,0,0.93,1.0480300
293.1507654,41.7291532,"KOI-3503","KOI-3503",1,2,0,1.11,1.0986100
270.1663750,-27.3415833,"OGLE-2019-BLG-1053L","OGLE-2019-BLG-1053L",1,1,0,0.61,
289.5388180,41.8928154,"Kepler-1359","Kepler-1359",1,1,0,0.72,1.5985400
287.1748966,44.8784754,"Kepler-799","Kepler-799",1,2,0,1.05,
268.9996670,-29.8631389,"OGLE-2017-BLG-0406L","OGLE-2017-BLG-0406L",1,1,0,0.56,
89.9566041,-48.2394189,"HD 41004","HD 41004 A",2,2,0,0.95,27.2545000
297.0588033,49.4784362,"Kepler-1964","Kepler-1964",1,1,0,,
295.6265640,49.1304110,"Kepler-365","Kepler-365",1,2,0,1.03,
212.0421402,-41.3980405,"PDS 70","PDS 70",1,2,0,0.64,8.8159300
181.8890906,-39.5484399,"2MASS J12073346-3932539","2MASS J12073346-3932539",1,1,0,0.19,15.5242000
284.5656897,41.7784781,"Kepler-1370","Kepler-1370",1,2,0,1.20,0.9671270
269.6401250,-31.2623889,"OGLE-2018-BLG-0516L","OGLE-2018-BLG-0516L",1,1,0,0.47,
274.2067844,-11.4067857,"HD 167677","HD 167677",1,1,0,0.96,18.3794000
299.8966237,46.0519022,"Kepler-352","Kepler-352",1,3,0,0.83,3.9279600
199.5964550,-18.3157745,"61 Vir","61 Vir",1,3,0,0.88,117.5730000
291.3426078,38.3631616,"Kepler-383","Kepler-383",1,2,0,,
291.6389972,42.4363482,"Kepler-245","Kepler-245",1,4,0,,1.1329500
297.2852168,49.2124526,"Kepler-1544","Kepler-1544",1,1,0,0.77,2.9554000
307.0788057,18.7700963,"HD 195019","HD 195019 B",2,1,0,,26.5952000
283.6180825,47.1967793,"Kepler-565","Kepler-565",1,1,0,,
236.6099205,7.3527684,"HD 141004","HD 141004",1,1,0,,84.6121000
